commit_id,commit_date,commit_message,actual_files_modified,transformed_message_gpt4
931cda4db8afd6b544a8d85a6815765a9c417213,1533000819,"test/ruby/test_io.rb (test_race_gets_and_close): use SIGABRT on timeout

I can't reproduce the test failure and I'm still not sure what's
wrong, but maybe we can get a core dump from P895:
http://ci.rvm.jp/results/trunk@P895/1174672

git-svn-id: svn+ssh://ci.ruby-lang.org/ruby/trunk@64135 b2dd03c8-39d4-4d8f-98ff-823fe69b080e
",['test/ruby/test_io.rb'],"Non-reproducible test failure in test_race_gets_and_close on P895. Unable to identify cause of failure, consideration needed for generating a core dump."
94b1db5d673295b4276e809de4937a9536711540,1439812615,"parse.y: fix block after conditional

* parse.y: fix syntax error at do-block after a conditional
  operator.  separate label-allowed and after-a-label states from
  others as bit flags.  [ruby-dev:48790] [Bug #10653]

git-svn-id: svn+ssh://ci.ruby-lang.org/ruby/trunk@51617 b2dd03c8-39d4-4d8f-98ff-823fe69b080e
","['parse.y', 'test/ruby/test_syntax.rb']",Syntax error occurring in do-block after a conditional operator due to improper separation of label-allowed and after-a-label states.
952b218ffe78b7319c5e02887e7dd30d46dbc40e,1546055835,"spawn_spec.rb: add missing platform guard

this exists for `context ""when passed close_others: false"" do`, but this
seems to be missing for `context ""when passed close_others: true""`.
And this seems to hang forever on Windows since r66622.
https://ci.appveyor.com/project/ruby/ruby/builds/21277729

git-svn-id: svn+ssh://ci.ruby-lang.org/ruby/trunk@66627 b2dd03c8-39d4-4d8f-98ff-823fe69b080e
",['spec/ruby/core/process/spawn_spec.rb'],"Windows hangs indefinitely when `close_others: true` is passed, contrasting with the behavior of `close_others: false`. This inconsistency is found in spawn_spec.rb."
96c26fbba3e4b28602206c7215f4397d52b4ea75,1541641387,"st.c: suppress integer overlow warnings

This `i += h;` overflows.  Don't know the intention of the
operation, so just suppress UBSAN.


git-svn-id: svn+ssh://ci.ruby-lang.org/ruby/trunk@65616 b2dd03c8-39d4-4d8f-98ff-823fe69b080e
",['st.c'],"`i += h;` operation in st.c triggers integer overflow, causing UBSAN warnings."
985961769d4a4684300ec05602fd7d82c7a29e38,1531790552,"Fix message when `order` was an invalid value

The symbol that can be used is `:bottom`, not `:down`.
Ref: https://github.com/ruby/ruby/blob/e39b2cff8ac2dc93b35bd43ffcce3ded8e3b4c25/error.c#L1061

[Fix GH-1916]

From: yuuji.yaginuma <yuuji.yaginuma@gmail.com>

git-svn-id: svn+ssh://ci.ruby-lang.org/ruby/trunk@63984 b2dd03c8-39d4-4d8f-98ff-823fe69b080e
",['error.c'],Invalid `order` values cause inaccurate error messages to be displayed. This occurs when a specific value `:down` is used instead of the working value `:bottom`.
9e3afec027708a3c9919989eeed0d389c8a4c203,1480424083,"thread.c: fix doc of abort_on_exception [ci skip]

* thread.c (rb_thread_s_abort_exc, rb_thread_s_abort_exc_set):
  [DOC] the raised exception will be re-raised in the main thread,
  and then follows the ordinary exception sequence, exit status is
  not 0.  [ruby-core:78415] [Bug #12991]

* thread.c (rb_thread_abort_exc_set): ditto.

git-svn-id: svn+ssh://ci.ruby-lang.org/ruby/trunk@56928 b2dd03c8-39d4-4d8f-98ff-823fe69b080e
",['thread.c'],"The documentation for abort_on_exception in thread.c is incorrect, leading to confusion. The raised exception re-raises in the main thread and alters exit status, contrary to current documentation."
9e813c1fc49ac5d1eba6ce38b8a1b44a80bafb91,1600247843,"RUBY_ISEQ_DUMP_DEBUG=to_binary never kept the debug information for String literals

* That is, for plain string literals, not interpolated.
* The test below is very similar and uses the same check.
",['test/ruby/test_literal.rb'],The debugger isn't retaining information for plain String literals when using RUBY_ISEQ_DUMP_DEBUG=to_binary.
9f87c0cc6dff70e8a1c4d204d1d45920d26f2e3a,1639565204,"[rubygems/rubygems] Pass `:bimode` explicitly to `File.open`

The `File::BINARY` flag is apparently ignored due to a ruby bug, and
thus writing can cause encoding issues.

https://github.com/rubygems/rubygems/commit/db4efbebf2
","['lib/rubygems.rb', 'test/rubygems/test_gem_remote_fetcher.rb']",Writing to a file can cause encoding issues as the 'File::BINARY' flag is ignored due to a Ruby bug.
a47697aa4459e8cc0cc4fd336ca31cfea9d734fc,1615907977,"LLDB: Introduce dump_page helper

This dumps out object type information for every object on a page in the
form:

bits [LM R ] T_CLASS    [389]: Addr: 0x1007ebcf0 (flags: 0x100000062)
",['misc/lldb_cruby.py'],"No quick method to dump object type information for every object on a page, hindering process analysis and debugging."
a90117c8c90134994bac3146d282a6f73dd17416,1584063783,"Skip test_abort_tls with --jit-wait for now

Perhaps the server blocks for an unexpectedly long time by waiting for
JIT. As it's usually passing, I don't think it's detecting a bug.
",['test/net/ftp/test_ftp.rb'],"The server might be blocking for an unexpectedly long time by waiting for JIT in the test_abort_tls, resulting in intermittent test failures."
ad0b5ebc503ae188db87f5de0715ead017dd5977,1458305860,"* bignum.c (rb_big_to_s, Bignum#to_s): remove its definition because
  it is unified with Integer#to_s.

* numeric.c (int_to_s): treat Bignum values directly.

git-svn-id: svn+ssh://ci.ruby-lang.org/ruby/trunk@54176 b2dd03c8-39d4-4d8f-98ff-823fe69b080e
","['bignum.c', 'numeric.c']",The method Bignum#to_s in bignum.c is duplicating functionality with the Integer#to_s method in numeric.c.
adcfd6969070c3c51b35221d183728bbde8b8539,1654800021,"[DOC] Fix markup for `String` (#5984)

* Add missing space for `String#start_with?`.
* Add missing pluses for `String#tr` and
  `Methods for Converting to New String` label.
* Move quote into the tag for `Whitespace in Strings` label.","['string.c', 'string.rb']","Markup for `String`, `String#start_with?`, `String#tr`, and various labels have formatting issues, resulting in incorrect or missing stylizations."
b0f44cfa5da53b90817732cb25b4d3a1cddecb89,1690598993,"Test sync_default_gems.rb only when git 2.32 is available

With older git, as `GIT_CONFIG_GLOBAL` environment variable is not
supported, these tests clobber user's configurations.
",['tool/test/test_sync_default_gems.rb'],Tests in sync_default_gems.rb are overwriting user configurations due to the lack of `GIT_CONFIG_GLOBAL` environment variable support in older versions of git.
b1541606a28872327716243a5b31706c0c2e3c22,1588914809,"[rubygems/rubygems] Fix incorrect `gem uninstall --all` message

Currently `gem uninstall --all` shows the following incorrect message
after completion:

```
INFO:  Uninstalled all gems in
```

Now it shows something that actually makes sense like:

```
INFO:  Uninstalled all gems in /home/deivid/Code/rubygems/tmp/test_rubygems_6986/gemhome
```

https://github.com/rubygems/rubygems/commit/8fa05e8f8c
","['lib/rubygems/commands/uninstall_command.rb', 'test/rubygems/test_gem_commands_uninstall_command.rb']","The `gem uninstall --all` command prints an incomplete informational message after successful execution, providing no details about where gems were uninstalled from."
b30248f74a8f6ce37a78f07597c7c5452ff50abd,1669829030,"YJIT: Deallocate when assumptions tables are empty

When we run global invalidation for TracePoints or code GC, we clear out
all blocks in our assumptions table but we don't deallocate the backing
buffers. Let's reclaim some memory during these rare events.
",['yjit/src/invariants.rs'],"During global invalidation for TracePoints or code GC, blocks in our assumptions table are cleared, but the backing buffers are not deallocated, leading to unnecessary memory usage."
b3f3cb0c383408ea2a6385e6a61f68f371e83497,1652100324,"Call gc_sweep_finish_size_pool on size pools with no pages

Size pools with no pages won't be swept so gc_sweep_finish_size_pool
will never be called on it, but gc_sweep_finish_size_pool must be called
to grow the size pool.
",['gc.c'],"Size pools with no pages aren't being swept, causing `gc_sweep_finish_size_pool` to not be called, which is necessary for size pool growth."
b6e2851431a12edff6259e876818fee8f4506acb,1524896623,"thread_sync.c: remove ""volatile"" qualifiers

I may store ->ec in rb_mutex_t instead of ->th to support green
thread.  For now, ""volatile"" is useless for thread-safety
anyways and we're not dealing with *jmp or signals with mutex.

git-svn-id: svn+ssh://ci.ruby-lang.org/ruby/trunk@63282 b2dd03c8-39d4-4d8f-98ff-823fe69b080e
",['thread_sync.c'],"The ""volatile"" qualifier in thread_sync.c is currently not contributing to thread-safety and might pose issues with green thread support and mutex-related operations."
bbedd29b6e98ef6e3fc2ce2b358d2b509b7cd1bb,1629812862,"[Bug #18117] Fix Ractor race condition with GC

rb_objspace_reachable_objects_from requires that the GC not be active.
Since the Ractor barrier is not executed for incremental sweeping,
Ractor may call rb_objspace_reachable_objects_from after sweeping
has started to share objects. This causes a crash that looks like
the following:

```
<internal:ractor>:627: [BUG] rb_objspace_reachable_objects_from() is not supported while during_gc == true
```

Co-authored-by: Vinicius Stock <vinicius.stock@shopify.com>
","['bootstraptest/test_ractor.rb', 'ractor.c']","Ractor shares objects after sweeping has started, leading to a race condition with GC and causing a crash. The issue arises due to an unsupported call to rb_objspace_reachable_objects_from() while during_gc == true."
beaf2ace87dee90c1afcaf624335a54a5019f745,1515052277,"ULL suffix is a C99ism

Don't assume long long == 8 bytes.

If you can assume C99, there are macros named UINT64_C and
such for appropriate integer literal suffixes.
If you can't, no way but do a bitwise or.

git-svn-id: svn+ssh://ci.ruby-lang.org/ruby/trunk@61594 b2dd03c8-39d4-4d8f-98ff-823fe69b080e
",['string.c'],Assumption that 'long long' is equivalent to 8 bytes is leading to inappropriate integer literal suffixes since ULL suffix is a C99ism.
c102e5e0ea5965915e73427845446501d66ea905,1539909342,"addr2line.c: this file has no portability

It seems nobody on earth is interested in such thing for it.
Ignore compiler warnings.


git-svn-id: svn+ssh://ci.ruby-lang.org/ruby/trunk@65159 b2dd03c8-39d4-4d8f-98ff-823fe69b080e
",['addr2line.c'],Warnings are being generated due to a lack of portability considerations in the addr2line.c file.
c32180d5ceee28d035db8ce1a7e9973238a4553e,1666193588,"[ruby/stringio] [DOC] Enhanced RDoc for StringIO
(https://github.com/ruby/stringio/pull/35)

Treated:
- #getc
- #getbyte
- #ungetc
- #ungetbyte
- #readchar
- #readbyte
- #each_char

https://github.com/ruby/stringio/commit/6400af8d9f
",['ext/stringio/stringio.c'],"Documentation for methods like #getc, #getbyte, #ungetc, #ungetbyte, #readchar, #readbyte, #each_char in StringIO is unclear and needs enhancement."
c44978b99f0454b8f00674f2f407893c8c47248e,1522224346,"webrick: favor .write over << method

This will make the next change to use IO.copy_stream
easier-to-read.  When we can drop Ruby 2.4 support in a few
years, this will allow us to use writev(2) with multiple
arguments for headers and chunked responses.

* lib/webrick/cgi.rb (write): new wrapper method
  lib/webrick/httpresponse.rb: (send_header): use socket.write
  (send_body_io): ditto
  (send_body_string): ditto
  (send_body_proc): ditto
  (_write_data): ditto
  (ChunkedWrapper#write): ditto
  (_send_file): ditto

git-svn-id: svn+ssh://ci.ruby-lang.org/ruby/trunk@62953 b2dd03c8-39d4-4d8f-98ff-823fe69b080e
","['lib/webrick/cgi.rb', 'lib/webrick/httpresponse.rb']",Usage of '<<' method over '.write' method in various components of 'webrick' is causing difficulties in upgrading to IO.copy_stream and multi-argument writev(2).
c4fc737f755f35ae1ddcf41dd06aad7b23be21da,1595482212,"include/ruby/util.h: delete unused codes

- util.h includes defines.h,
- ... which includes ruby/backward/2/stdarg.h,
- ... which always defines _.

This `#ifndef _` must never happen.
",['include/ruby/util.h'],"The file util.h unexpectedly includes a defined underscore '_', resulting in a condition that should never happen."
c5c15a565b9b88745fe08f2ff78c2e0e5b401498,1686712460,"Allow test-unit-ruby-core files to be loaded from bundled gems

Separate the directly from the customized test-unit, since it may not
work with bundled gems.
","['gems/lib/core_assertions.rb', 'gems/lib/rake/extensiontask.rb', 'tool/test-bundled-gems.rb']","Test-unit-ruby-core files are not loaded properly when the gems are bundled, causing potential compatibility issues."
c693dfd7ef686ccda9db18340bc426e1227e5b53,1673472378,"[ruby/irb] Drop unused arguments in `RubyLex`
(https://github.com/ruby/irb/pull/504)

* Simplify `RubyLex#set_prompt`

It's optional argument is never used by any caller.

* Remove the optional `p` argument from `RubyLex#set_input`

The argument is only used in a test case, which can be easily replaced by
a block argument.
","['lib/irb/ruby-lex.rb', 'test/irb/test_ruby_lex.rb']","Unused optional arguments in `RubyLex#set_prompt` and `RubyLex#set_input` methods in 'irb', which are never used by any caller, lead to unnecessary code complexity."
cc6806c76c217354c6d1ad70585b033a00faa7a9,1550651477,"Skip EPERM

Docker's default seccomp whitelist does not include statx syscall
by the default.  Skipt this error for now.

git-svn-id: svn+ssh://ci.ruby-lang.org/ruby/trunk@67102 b2dd03c8-39d4-4d8f-98ff-823fe69b080e
",['test/pathname/test_pathname.rb'],"Docker's default seccomp whitelist is missing the statx syscall, causing a permissions error."
d4819da61111c508a3d582b7cf9957cc896fea14,1456302064,"parse without $.

* io.c (rb_io_gets_internal): read one line from an IO without
  setting ARGF.lineno.

* parse.y (lex_io_gets): use rb_io_gets_internal not to affect
  $. global variable.

* ruby.c (load_file): no longer reset $.

git-svn-id: svn+ssh://ci.ruby-lang.org/ruby/trunk@53913 b2dd03c8-39d4-4d8f-98ff-823fe69b080e
","['io.c', 'parse.y', 'ruby.c']","Reading a line from an IO is affecting the $. global variable and the ARGF.lineno, it should not."
d67fe1e9de70592622b6c3f0f7353337886e7c35,1634963918,"[ruby/openssl] test/openssl/test_ssl: fix illegal SAN extension

A certificate can only have one SubjectAltName extension. OpenSSL 3.0
performs a stricter validation and certificates containing multiple SANs
will be rejected.

https://github.com/ruby/openssl/commit/558cfbe5f5
",['test/openssl/test_ssl.rb'],"Certificates with multiple SubjectAltName extensions are not validated correctly with OpenSSL 3.0, leading to rejection."
d92054e3711ca5dd336b753c238f4e53a9881157,1669244412,"YJIT: Use a Box for branch targets to save memory

We frequently make branches that only have one target but we used to
always allocate space for two branch targets. This patch moves all the
information a branch target has into a struct and refer to them using
Option<Box<BranchTarget>>, this way when the second branch target is not
present it only takes 8 bytes.

Retained heap size on railsbench went from 16.17 MiB to 14.57 MiB, a
ratio of about 1.1.
",['yjit/src/core.rs'],"Allocating space for two branch targets in YJIT, even when only one is needed, results in unnecessary memory usage."
dba61f487cd7c1555f1187a2e2846506c1b143be,1670094231,"return early if there is no is_entries buffer

If there is a compilation error, is_entries may not be allocated, but
ic_size could be greater than 0.  If we don't have a buffer to iterate
over, just return early.  Otherwise GC could segv

[Bug #19173]
","['iseq.c', 'test/ruby/test_iseq.rb']","If a compilation error occurs, the not allocated is_entries buffer can cause a segmentation violation when the GC attempts to iterate over it, despite ic_size being greater than 0."
ddd37e549195978e12cf4f5cc2cb0f6a69e191d0,1489005698,"docs for FileUtils.ln methods

* lib/fileutils.rb: [DOC] add clarifying call-seq's for FileUtil.ln,
  ln_s, and ln_sf, with better argument names for the created link and
  link target.  Reported by Mike Vastola. [ruby-core:62532] [Bug #9829]

* lib/fileutils.rb: [DOC] further improve descriptions of FileUtils.ln
  and related methods; improve examples: relative links probably won't
  work in other dir, avoid `include', use more generic homedir name.

git-svn-id: svn+ssh://ci.ruby-lang.org/ruby/trunk@57811 b2dd03c8-39d4-4d8f-98ff-823fe69b080e
",['lib/fileutils.rb'],"The documentation for FileUtils.ln, ln_s, and ln_sf in lib/fileutils.rb lacks clarity and contains examples that may not work in all scenarios, causing confusion for users."
de541fe1961370e64541d73c96cf790d30f28604,1559575562,"colorize_code must return escaped text

This was needed before 0c459af7c233adb5f44022350bfe8fa132d8053e but it
could be actually useless now. But I added this anyway just in case.
","['lib/irb/color.rb', 'test/irb/test_color.rb']","'colorize_code' method is not returning escaped text as expected, potentially leading to unhandled text processing errors."
dfe21ef7a15a30fc33f3a5cc089e15d09e905eb4,1621506809,"Do not block JIT with pending_stale_p

Because we want to flush pending stale units before unloading units, the
pending_stale_p check is implemented in this waiting loop.

However, once all methods are called more than --jit-min-calls,
mjit_worker_wakeup will not be signaled again. As a result, when
mjit_recompile is called after that and pending_stale_p becomes true,
MJIT stops processing methods in the unit queue even if the queue is
very long and MJIT does nothing, waiting for the signal.

There should be a better way to handle this, but as a fix to be
backported to Ruby 3.0, let me make an obvious simple commit here.
",['mjit_worker.c'],"MJIT stops processing methods in the unit queue when pending_stale_p becomes true, causing unnecessary pause, especially when the queue is long."
e16bd0f4d81ef74035712853a5eb527f28abb342,1510322341,"bin/erb: change template file encoding to UTF-8

Unlike Ruby source file encoding (script encoding) whose default is
changed to UTF-8 in Ruby 2.0 (Feature #6679), template's file encoding
given to erb(1) has been ASCII-8BIT since ERB supports m17n at r21170.

Like Ruby source file encoding, erb template file encoding should be
UTF-8 in Ruby 2.

[Bug #14095] [ruby-core:83708]

git-svn-id: svn+ssh://ci.ruby-lang.org/ruby/trunk@60739 b2dd03c8-39d4-4d8f-98ff-823fe69b080e
",['test/erb/test_erb_command.rb'],"The ERB template file encoding defaults to ASCII-8BIT, causing potential incompatibility issues as Ruby 2.0 source file encoding defaults to UTF-8."
e1e61e256bd65ac3f293ba1513d1a934b9a3bff9,1612599796,"Improve performance of Array#- when it is called with empty array

This change make Array#- return a copy of the receiver when
the other array is empty.
",['array.c'],Array subtraction method (#-) exhibits poor performance when called with an empty array.
e4e416380d4b1b36ca1cc2e1e1ed993c9be694bb,1621374787,"Revert any references that are on the machine stack after compacting

Since compaction can be concurrent, the machine stack is allowed to
change while compaction is happening.  When compaction finishes, there
may be references on the machine stack that need to be reverted so that
we can remove the read barrier.
",['gc.c'],"After compaction, references on the machine stack aren't reverted which can interfere with the removal of the read barrier."
e7d578bf587050c08aaf9f9ac1b71ce69be044d7,1440917176,"test_win32ole_event.rb: skip 80041008

* test/win32ole/test_win32ole_event.rb (exec_notification_query_async):
  skip error with OLE error code:80041008, which seems to occur when
  logging in as a non admistrator user.

git-svn-id: svn+ssh://ci.ruby-lang.org/ruby/trunk@51725 b2dd03c8-39d4-4d8f-98ff-823fe69b080e
",['test/win32ole/test_win32ole_event.rb'],Non-administrator users are encountering an OLE error code:80041008 while executing notification query asynchronously.
e9ea494171745cc22f458952b0aaf4443820caa9,1562073083,"The behavior of statx(2) depends on the filesystem

birthtime may not be supported on some filesystems, and
NotImplementedError can be raised.  [Bug #15972]
",['test/ruby/test_file_exhaustive.rb'],Usage of statx(2) causes NotImplementedError due to dependency on file system and potential lack of support for 'birthtime'.
ee5b54822cd08c11ae1b2060d28074d36aa45954,1553768348,"parse.y: show error line separately

* parse.y: show compile error and the error line separately,
  instead of building the error message by snprintf then yyerror.

git-svn-id: svn+ssh://ci.ruby-lang.org/ruby/trunk@67358 b2dd03c8-39d4-4d8f-98ff-823fe69b080e
",['parse.y'],"Compile errors and their associated lines are not shown separately, resulting in difficulty to identify the cause of compilation issues due to combined error message format."
efd103f3e58fcf3aeb6c4a0d3dd9233448698231,1671509702,"[rubygems/rubygems] Fix crash when showing some resolution errors

If the conflict explanation includes empty ranges and version unions,
Pub Grub was crashing.

https://github.com/rubygems/rubygems/commit/eb360b77a2
",['lib/bundler/vendor/pub_grub/lib/pub_grub/version_union.rb'],Pub Grub crashes when conflict explanation includes empty ranges and version unions during resolution errors.
f37f357e808a7435f56946cd603a333feba7691b,1693334176,"[ruby/irb] Improve help/show_cmds message during debugger
integration
(https://github.com/ruby/irb/pull/693)

* `help` should display debugger's help during irb:rdbg session

* Update `show_cmds`'s output when in irb:rdbg session

https://github.com/ruby/irb/commit/4029c2e564
","['lib/irb/cmd/show_cmds.rb', 'lib/irb/statement.rb', 'test/irb/test_debug_cmd.rb']",The `help` and `show_cmds` commands are not displaying the correct output during irb:rdbg debugger session.
f5ef84cb5eae9948e7011a9e6020dd4a8aeb246c,1480841429,"class.c: missing unknown_keyword_error

* class.c (rb_get_kwargs): when values are stored, corresponding
  keys have been remove from the keyword hash, and the hash should
  be empty in that case.  [ruby-dev:49893] [Bug #13004]

git-svn-id: svn+ssh://ci.ruby-lang.org/ruby/trunk@56981 b2dd03c8-39d4-4d8f-98ff-823fe69b080e
","['class.c', 'test/ruby/test_keyword.rb']","Removing keys from the keyword hash when storing values in rb_get_kwargs doesn't empty the hash as expected, causing unknown keyword errors."
f6461fa890fa12501fe1696a36ab2cca036477ff,1563768423,"Only the first argument can be --test-target-dir option

Raise the proper exception when that option is not given but
non-option argument is.
","['common.mk', 'tool/test/runner.rb']",Incorrect handling of --test-target-dir option when it's not the first argument causing unwanted non-option arguments.
f7bd7d6f1f499726cc4aca99714e1a0050dbd92b,1448915231,"* random.c: random_raw_seed don't use GRND_NONBLOCK. GRND_NONBLOCK
  mean the result might not have an enough cryptic strength and
  easy predictable. That's no good for SecureRandom.

git-svn-id: svn+ssh://ci.ruby-lang.org/ruby/trunk@52808 b2dd03c8-39d4-4d8f-98ff-823fe69b080e
",['random.c'],"The use of GRND_NONBLOCK in random_raw_seed results in insecure random numbers due to insufficient cryptographic strength, compromising SecureRandom functionality."
f7e266e6d2ccad63e4245a106a80c82ef2b38cbf,1639742731,"Enhanced RDoc for case mapping (#5245)

Adds file doc/case_mapping.rdoc, which describes case mapping and provides a link target that methods doc can link to.

Revises:

    String#capitalize
    String#capitalize!
    String#casecmp
    String#casecmp?
    String#downcase
    String#downcase!
    String#swapcase
    String#swapcase!
    String#upcase
    String#upcase!
    Symbol#capitalize
    Symbol#casecmp
    Symbol#casecmp?
    Symbol#downcase
    Symbol#swapcase
    Symbol#upcase
",['string.c'],"Lack of detailed documentation for case mapping methods in String and Symbol classes, leading to ambiguous understanding of their usage."
f7f097a3698aa3dec585488015e9652466f29455,1498775659,"remove unused rb_obj_basic_to_s_p function

This hasn't been used since r36709 (2012-08-15)
(""Kernel#inspect: improve consistency and do not call #to_s."")
and was never part of public API in include/ruby/

* class.c (rb_obj_basic_to_s_p): remove function
* internal.h (rb_obj_basic_to_s_p): remove declaration

git-svn-id: svn+ssh://ci.ruby-lang.org/ruby/trunk@59208 b2dd03c8-39d4-4d8f-98ff-823fe69b080e
","['class.c', 'internal.h']",The function rb_obj_basic_to_s_p in class.c and its declaration in internal.h remain in the codebase despite not being used since 2012 and not being part of the public API.
f964fd3fa5070b95cb412cb529b47e168c0af25a,1546206172,"vm_args.c: search symbol proc in super classes

* vm_args.c (refine_sym_proc_call): traverse ancestors to search
  inherited methods for symbol proc.
  [ruby-dev:50741] [Bug #15489]

git-svn-id: svn+ssh://ci.ruby-lang.org/ruby/trunk@66658 b2dd03c8-39d4-4d8f-98ff-823fe69b080e
","['test/ruby/test_symbol.rb', 'vm_args.c']",Inherited methods for symbol proc are not being found due to lack of traversal through ancestors.
fa09acafde3b7dbb23edadc6eddcce27f7395880,1556261980,"extend machine stacks when sanitizers are there

It seems sanitizers require extra amount of machine stacks.  Without
extending them the process tends to stack overflow.
",['vm_core.h'],Sanitizers causing stack overflow due to insufficient machine stack size.
fa326994aee83d1c1cd4b7cda9ae0d2631d0a13e,1511135972,"Update the last location of NODE_BLOCK

* parse.y (block_append_gen): Update the last
  location of NODE_BLOCK when a tail is appended.

  e.g. The locations of NODE_BLOCK is fixed:

  ```
  a; b; c
  ```

  * Before

  ```
  NODE_BLOCK (line: 1, first_lineno: 1, first_column: 0, last_lineno: 1, last_column: 4)
  ```

  * After

  ```
  NODE_BLOCK (line: 1, first_lineno: 1, first_column: 0, last_lineno: 1, last_column: 7)
  ```

git-svn-id: svn+ssh://ci.ruby-lang.org/ruby/trunk@60855 b2dd03c8-39d4-4d8f-98ff-823fe69b080e
",['parse.y'],"When appending a tail to NODE_BLOCK, the last location of the node isn't updated, causing inconsistencies in location metadata."
