commit_id,commit_date,commit_message,actual_files_modified,transformed_message_gpt4
94c3a153c84b4023e7c36556d3971bd165ebe81b,1663219451,"Improve nothrow analysis of :new with missing sparam (#46754)

Similar to #46693, but for :new, rather than getfield.
Unfortunately, this is somewhat limited as we don't really
have the ability to encode type equality constraints in the
lattice. In particular, it would be nice to analyze:

```
struct Foo{T}
    x::T
    Foo(x::T) where {T} = new{T}(x)
end
```

and be able to prove this nothrow. If it's really
important, we could probably pattern match it, but
for the moment, this is not easy to do. Nevertheless,
we can do something about the similar, but simpler pattern

```
struct Foo{T}
    x
    Foo(x::T) where {T} = new{T}(x)
end
```

which is what this PR does.","['base/compiler/optimize.jl', 'test/compiler/effects.jl']","Nothrow analysis of `:new` with missing static parameters is inadequate, limiting the ability to encode type equality constraints. Difficulties arise particularly when trying to prove array structures nothrow."
95239726572a5044eecadd4f9c23e6844ec1a1c8,1460445385,"Fix falses(A) and trues(A)

Make falses(A::BitArray) and trues(A::BitArray) not change their
arguments by implementing falses(A::AbstractArray) and
trues(A::AbstractArray) and replacing the completely generic case with
more specific ones for ::Dims and ::Interger... arguments. Update
documentation accordingly and move it inline while at it.
","['base/bitarray.jl', 'base/docs/helpdb/Base.jl', 'test/bitarray.jl']","The current implementation of falses(A::BitArray) and trues(A::BitArray) alters the original array, and lacks adequate specificity for ::Dims and ::Integer type arguments."
96be27c731803c5253d30dfc716f5b0064bb947a,1572626677,"Test: apply no-specialize to all of the code

This code (esp. the constructors), may see lots of different types (expressions and results),
but it is not performance-sensative code.
",['stdlib/Test/src/Test.jl'],Code constructors exhibiting high type-variance leading to performance concerns.
96ce5ba22122280b67991849acdb17b36603224f,1541891518,"Faster findall for bitarrays (#29888)

* Faster findall for bitarrays

* Add a few tests for findall for bitarrays

* Code review updates for bitarray findall (#29888)
","['base/bitarray.jl', 'test/bitarray.jl']","Findall function performs inefficiently when used with bitarrays, causing slower search times."
97719d7ea26568522e3d65456445f470b1947270,1552577414,"doc: Improve searchsorted{,first,last} examples in documentation (#31340)

Use the same inputs for all three functions, and cover various cases, to help
the reader grasp how these functions work and relate to each other.

Also remove the examples using the `rev` option, which did not really make
sense, as the input was not reversed, so these really were examples on ""what
happens if the input is not sorted"", which does not really help much (if at
all, an explanation in the text would be better).",['base/sort.jl'],"The current examples in the documentation for the functions searchsorted, searchsortedfirst, and searchsortedlast are confusing and inconsistent, making it difficult for users to understand how these functions work and relate to each other. Additionally, the use of 'rev' option in the examples is not illustrative and misleading."
98c7a06f1a90cd7ee17d280ccb0d871c497aa025,1503536360,"Fix LU factorization in-place operations (#22774)

* Add tests for in-place operations of A_ldiv_B!(y, LU, x) for LU factorizations

* Do Ax_ldiv_B! for LU factorizations in-place

* Remove incorrect condition in LU test. The transpose should be tested for complex numbers, and might be skipped for real numbers; not the other way around. For clarity just test both unconditionally.

* Get rid of allocations, apply the (inverse) permutation in-place
","['base/linalg/lu.jl', 'test/linalg/lu.jl']",In-place operations for LU factorizations are allocating unnecessary memory and the condition in LU test for transpose is incorrect.
98fdf7504a50ea67b816d7e9de41a1fd2874ba5b,1607566456,"Add test for WeakKeyDict soundness (#38802)

The underlying issues was addressed with the change in WeakRef
semantics in #38180. However, we still want the test.
Closes #38727",['test/dict.jl'],WeakKeyDict potentially has underlying instability and soundness issues that require testing to identify and debug.
9c4286c6f952bc159ac31dc99362b0f6195709ed,1579386261,"Upgrade BB triplet naming from `-gccX` tags to `-libgfortranX` tags.

This will require us to change our LLVM and OpenBLAS binaries, as they
are the only libgfortran-specific libraries that we ship with base Julia.
","['contrib/normalize_triplet.py', 'contrib/refresh_bb_tarballs.sh', 'deps/tools/bb-install.mk']","Julia's LLVM and OpenBLAS binaries are specific to libgfortran, but still use outdated `-gccX` tags instead of the more correct `-libgfortranX` tags."
9df58a2d6f8a6ecf23d251717fc763da01ff14de,1502293814,"fix possible missing gc-rootedness in REPL test (#23185)

Previously, we might see the gc finalize the REPL object,
and thus the STDOUT stream reader, too early.
This would leave the STDOUT stream writer with a broken pipe,
resulting in EPIPE errors during the test.

Issue was observed during a Travis CI run for a PR,
and has not been reproduced locally to confirm.

Also took this opportunity to update a few of the constructs
used in the REPL test to more modern Julia APIs.","['base/repl/REPL.jl', 'test/repl.jl']","The gc finalizes the REPL object prematurely during testing, breaking the STDOUT stream pipe and causing EPIPE errors. This issue mainly visible during Travis CI runs."
a252a507852fbf2f7456356ac07388475dd97b29,1465590505,"correct type of boxed closure variables to ""Box""

this caused a significant performance issue for the json kernel
since loads of `box.content` had to go through jl_f_getfield

ref #16128
",['src/julia-syntax.scm'],Incorrect type assignment to boxed closure variables is causing a significant performance issue in the json kernel due to high frequency access via jl_f_getfield.
a44c5c74e8872366731b845761ade4dac217df71,1528738606,"Profile: eagerly drop some cache memory

We only need these `builder` fields during construction
(as a performance cache). As soon as that's done, we can drop them to
recover the memory (and it makes dump output on this tree nicer).
",['stdlib/Profile/src/Profile.jl'],"`Builder` fields in profile construction utilize excessive cache memory beyond their usage period, impacting memory optimization."
a60b328bc9175da749383232ea9662ec68bb7242,1598299909,"build: drop explicit support for pre-Mavericks OS in the default binaries (#37121)

Hypothetically still supported in the build system back to 10.6 or so,
though I doubt it has been tested in a long time on such a system.

This lets us avoid needing to specify the libc++ explicitly, which makes
the build a bit simpler, and can help with building `clang` in our
`deps` folder (which may try to to build support libraries for foreign
targets, and get confused by these extra flags).","['Make.inc', 'deps/llvm.mk']","Pre-Mavericks OS explicit support in default builds complicates the build process, potentially causing issues when building `clang` due to extra flags."
a6f1e96feae1e37365543b9f5de378d79a24ddd2,1494183610,"Use A'A instead of [0 A;A' 0] in svds. The former can be much faster. The latter (#21701)

is only relevant when computing the small values and we don't support that.

This also fixes #16608.","['base/linalg/arnoldi.jl', 'base/linalg/arpack.jl', 'base/linalg/generic.jl', 'test/linalg/arnoldi.jl']",Using [0 A;A' 0] in svds is causing performance issues and doesn't correctly compute small values.
a723eef9ebf40895c190d5332f233810f6d8fc36,1465501572,"Use compact printing for Nullable

Print the wrapped value compactly, as inside other containers,
since the type information is redundant with the type parameter.
Also print the type with :multiline=>false.
","['base/nullable.jl', 'base/show.jl', 'test/nullable.jl']","The current printing mechanism for Nullable is redundant and verbose, displaying unnecessary type information and not aligning with the compact printing style used for other containers."
aaa77ae541c507634f2d8aca8aa490db354d7693,1515445761,"fix count argument of replace! (#25427)

`replace!` had one stack-overflow problem reported in #25384.
Its fix #25386 made a method-overwrite, tentatively fixed in #25422.
But `replace!` also didn't handle non-Int count arguments as
expected (because there is no dispatch on keyword arguments).
This fixes the root problem and adds tests for non-Int count.","['base/set.jl', 'test/sets.jl']","`replace!` function is not handling non-Integer count arguments as expected, likely due to absence of dispatch on keyword arguments."
b0e9e4b1abaf0a325bc277d35a8e3c74d2e83cae,1465766010,"Replace '\\' with '/' for Windows filenames in Base.url

Backslashes aren't valid urls, and this happens to also fix the outside-of-base
code below that uses libgit2 since `LibGit2.path` always uses forward slashes
(behavior inherited from the underlying `git_repository_path` function)

Temporary directories used by tests are inside a symlink on mac,
so use realpath in startswith check
",['base/methodshow.jl'],Backslashes in Windows filenames prevent correct URL formation and cause issues with temporary directories in tests on Mac due to symlink usage.
bb2f3fd5bf4aa53fa09d26ba5ebc09a86531df4d,1654804380,"signals,unix: fix race condition when profile fails to register (#45560)

Observed to cause a hang in the rare instance this case is reached.",['src/signals-unix.c'],A race condition leads to a hang in cases when Unix signal profiling fails to register.
c0d01c90756569661f717152055ec1c5fc555ada,1492179154,"Fix building of embedding example for out of tree build

dont set prefix in examples/Makefile

install libexecdir on windows too

run make install on appveyor

use installed julia exe to run tests on appveyor
","['Make.inc', 'contrib/windows/msys_build.sh']","Out-of-tree builds fail when building embedding example, with the issue affecting different platforms including Windows."
c974bc65f964cf838f1b6764dfc10e5f9545e1ed,1590699630,"no longer color the exception provided error message as red (#36024)

this doesnt compose well with exceptions trying to provide colors in
their error messages",['base/errorshow.jl'],Colored error messages provided by exceptions are not displaying properly due to overlapping color formatting.
ca526bccde86390143cf2715755d0cded94c1982,1611939305,"Char: optimize arithmetic and number conversions

This may not be obvious, but the actual improvement is entirely due to
defining `UInt32_cold` (and thus inlining of the hot path), and not at
all related to the other changes (which do however simplify the
generated code).

Fixes #28671
",['base/char.jl'],Inefficient arithmetic and number conversions in Char module causing performance issues.
d5ad19aa80717d3180618b87a26643158cf073c8,1481230789,"Add macro to simplify libgit2 type constructor definitions

This adds a macro that automatically defines a keyword argument only constructor for a type declaration.
",['base/libgit2/types.jl'],"Type constructor definitions in libgit2 are currently manual and repetitive, necessitating a solution for automatic keyword argument constructor creation."
d6316878b638093f46ad666178fedba8e9ff1063,1500144815,"Eliminating allocation of ccall root in simple cases

Also fix and test an invalid `unsafe_convert` definition in Base.
The result of `pointer_from_objref` on isbits types is never valid to use
across safepoint.
","['base/inference.jl', 'base/refpointer.jl', 'test/ccall.jl', 'test/codegen.jl']","Allocation of ccall root in simple cases leads to unnecessary memory waste. Improper `unsafe_convert` definition in Base, using result of `pointer_from_objref` on isbits types, causes invalid usages across safepoints."
d778a3d4baa17a6a9063aba06ec84510dcc3412a,1594692456,"Move `instance` initialization into jl_uninitialized_datatype

Otherwise it's illegal to hold onto this object without having
set ->instance, which is just asking for crashes. Fixes #36649.
","['src/datatype.c', 'src/dump.c', 'src/jltypes.c']",Holding onto an object without setting ->instance in jl_uninitialized_datatype is illegal and leads to crashes.
dc8d88559c8293dd6450ef6b1be0b68677750054,1583273058,"inference: restore precision lost due to previous bugfix

Since Tuple is widened slowly, we can end up at Any faster than we want
to. Before jumping to Any, first try a very simple Tuple as the Union
element and see if that reduces the overall complexity sufficiently.
This isn't a correctness change, but it should improve the transitive
stability of the tmerge algorithm.
","['base/compiler/typelimits.jl', 'test/compiler/inference.jl']","Tuple widening in inference algorithm is too rapid, leading to premature arrival at Any, which may cause loss of precision and affect the overall complexity and transitive stability of the tmerge algorithm."
e2377f18072da0ff83ba08ba0d6558dd7a4afb74,1629873387,"Various inferrability improvements (#41917)

- two functions affected by `Core.Box` (#15276) were ameliorated
- type info added to the `stack` field of `ExceptionStack`
- avoid unknown dispatch from de-specialized code

Co-authored-by: Jameson Nash <vtjnash@gmail.com>
","['base/arrayshow.jl', 'base/error.jl', 'base/range.jl', 'contrib/generate_precompile.jl', 'stdlib/Logging/src/ConsoleLogger.jl', 'stdlib/REPL/src/docview.jl', 'stdlib/Test/src/Test.jl']",Two functions exhibiting issues due to 'Core.Box'; lack of type info for 'stack' field of 'ExceptionStack' leading to undesired dispatching from de-specialized code.
e55ee1daaa4d2ae8c8d6092ea6917f1b0ffcb2d4,1610382712,"Fix a type-instability in sparse `findmin`/`findmax`

The helper function `_findr` would usually return a `Vector` as first
argument, but would use a `SparseMatrixCSC` in the empty case. Fix by
always using `Vector`.
","['stdlib/SparseArrays/src/sparsematrix.jl', 'stdlib/SparseArrays/test/sparse.jl']","The helper function `_findr` in sparse `findmin`/`findmax` shows type-instability, returning either a `Vector` or a `SparseMatrixCSC` depending on the case."
e6eb0a11d440c516b45d26409fb12db99365f4dc,1506859024,"Removed default descriptions from multidimensional.jl (#23542)

* Removed default descriptions from multidimensional.jl

Removed redundant descriptions along the lines of 

```markdown
cumsum!(B, A, dim::Integer=1)

  Cumulative sum of A along a dimension, storing the result in B. **The dimension defaults to 1.** See also cumsum.
```

* Line wrap

* whitespace
",['base/multidimensional.jl'],Redundant default descriptions in multidimensional.jl causing clutter and unnecessary information in documentation.
ea0c6e9e769df3722127c3a67a8e4894cf2a14ce,1553554206,"[doc] dlopen docstring (#31475)

Documentation for `dlopen_e`: looks like copy-paste error from https://github.com/JuliaLang/julia/commit/d9d2b9cf808aab8c3a90e95e03ffc32761ce5316#diff-4f669dd4cc416a82508956a377e6a7c9

Correct:
`dlopen_e` deprecated in favor of `dlopen(...throw_error=false)`;
`dlsym_e` deprecated in favor of `dlsym(...throw_error=false)`;

Current documentation lists `dlopen_e` deprecated in favor of `dlsym`.",['stdlib/Libdl/src/Libdl.jl'],"The existing documentation incorrectly lists `dlopen_e` as deprecated in favor of `dlsym`, instead of `dlopen(...throw_error=false)`."
ebf6c64a6ad566a42e4c8b5408f59e46b030e5f4,1457722224,"fix debug info in compiler

simplifies the handling of variables to always emit stack slots, and assume mem2reg will clean them up
","['src/cgutils.cpp', 'src/codegen.cpp', 'src/llvm-gcroot.cpp']","Compiler's debug info handling complex due to variables not always emitting stack slots, leading to inefficient cleanup with mem2reg."
edcd65d25393558cbba0830af539f8a001e7560f,1473252824,"Add @__DIR__ and document use in pkgs. Fix #12120

Add test.

Add docs.

Move docstrings for @__FILE__ and @__DIR__ inline.

Missing paren.

Rephrase example.
","['base/docs/helpdb/Base.jl', 'base/exports.jl', 'base/loading.jl', 'test/loading.jl']","The package is missing the `@__DIR__` macro and documentation, causing issues #12120."
ef9361e6e34ce3689f57a691af0f7958a7234d72,1553025675,"horner macro: add line number info [NFC]

Instead of nesting the user code inside the macro, structure it to look
very nearly just like inlining would, right down to modeling the inability
for lowering to handle the value in return position
(by adding a dummy variable `r`), and make `t` local.

Before:
│   @ REPL[2]:14 within `sin_kernel_f64'
│         t@_6 = y²
│   %5  = t@_6
│   %6  = Base.Math.muladd(t@_6, Main.DS4, Main.DS3)
│   %7  = Base.Math.muladd(%5, %6, Main.DS2)

After:
│   @ REPL[2]:14 within `sin_kernel_f64'
│         t@_3 = y²
│  ┌ @ math.jl:101 within `macro expansion'
│  │ %5  = t@_3
│  │ %6  = Base.Math.muladd(t@_3, Main.DS4, Main.DS3)
│  │       r@_4 = Base.Math.muladd(%5, %6, Main.DS2)
│  └
│   %8  = r@_4
",['base/math.jl'],"The horner macro lacks line number information, making user code nested inside it difficult to relate to with inline structures, thereby complicating the lowering process for returned values."
f0994c27f22d45153ae3ab685bb736aa8fdb5ab9,1517594591,"Rename IndexValue -> Pairs, print it better (#25764)

As discussed in #25711

Before:
```
julia> f(;kwargs...) = kwargs
f (generic function with 1 method)

julia> f(;a = 1, b = 2)
Base.Iterators.IndexValue{Symbol,Int64,Tuple{Symbol,Symbol},NamedTuple{(:a, :b),Tuple{Int64,Int64}}} with 2 entries:
  :a => 1
  :b => 2
```

After:
```
julia> f(;a = 1, b = 2)
pairs((a = 1, b = 2)) with 2 entries:
  :a => 1
  :b => 2
```","['base/abstractdict.jl', 'base/iterators.jl', 'base/multidimensional.jl', 'base/show.jl', 'test/iterators.jl']",The IndexValue printing output is not user-friendly and the name of the function doesn't accurately reflect its behavior.
f879cd159da8cb6110028702b787e6e7f816ca12,1613950872,"codegen: define return_roots in normalized form (#39745)

LLVM will switch to this form, so it is preferable to start that way.

Refs Matcha in #39641","['src/codegen.cpp', 'src/llvm-late-gc-lowering.cpp']","The current form of 'return_roots' in codegen is not normalized, which may lead to issues when LLVM makes a transition to normalized form.
"
f90eab3c4a00193b6c4fb1d0d8994afbdb540457,1470290976,"Deoptimize TLS access

* Apparently `ifunc` is not supported by gcc 5 on ARM
* Try even harder to workaround LLVM bug when dealing with returntwice function
","['src/llvm-ptls.cpp', 'src/threading.c']","TLS access becomes suboptimal on ARM when using gcc 5 due to lack of `ifunc` support, and there's an issue handling returntwice function in LLVM."
fb81c34af8cda41c1f4294182ce817135e064b33,1496350466,"Fix broadcast_indices (#22130)

This fixes a regression introduced in 4f1b479d. broadcast_indices() needs to
be overloaded by packages for custom types, so it cannot be hidden under
_broadcast_indices(). Also, ::Type is incorrect since the method only applies
to scalars.

Make the tests more complex to be closer to actual implementations in packages
so that regressions like this will be noticed in the future.","['base/broadcast.jl', 'base/sparse/higherorderfns.jl', 'test/broadcast.jl']","Regression in broadcast_indices() hides it under _broadcast_indices() and incorrectly applies only to scalars, hindering overloading by packages for custom types."
fdf1682056113169b70fca78cd53f18a670ab291,1525384572,"Fix Vector'Diagonal (ans Transpose as well) to avoid infinite recursion. (#26924)

Also add optimized methods for x'D*y to avoid allocating temporary vector","['stdlib/LinearAlgebra/src/diagonal.jl', 'stdlib/LinearAlgebra/src/matmul.jl', 'stdlib/LinearAlgebra/test/diagonal.jl']","Current implementation of Vector'Diagonal and Transpose triggers infinite recursion. Additionally, inefficient temporary vector allocation occurs in methods for x'D*y."
ff174120aad91e1a838b5cf99bd2b97c14aab2f5,1594146559,"fix broadcasted assignment for scalar cartesian indexing (#35926)

* fix broadcast for scalar cartesian indexing

When broadcasting left-hand side indexing is turned into a dotview.
For scalar indexing this should be equivalent to a `getindex`, but up
until this patch the `CartesianIndex` would not be treated as such.

This fixes e.g. broadcasting like `a[CartesianIndex(1)] .= 1` for a nested
array `a`.

* Also extend to `AbstractCartesianIndex`es

Co-authored-by: Matt Bauman <mbauman@gmail.com>","['base/views.jl', 'test/broadcast.jl']","Broadcasting with scalar Cartesian indexing in a nested array is not treated as `getindex`, causing anomalies in operations like `a[CartesianIndex(1)] .= 1`."
